Disease name:	Carcinoma, Hepatocellular
miRNA_name	PMID	Description	Causality
hsa-mir-217	22027761	This miRNA was up-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-217	23082062	Ten up-regulated miRNAs (miR-217, miR-518b, miR-517c, miR-520g, miR-519a, miR-522, miR-518e, miR-525-3p, miR-512-3p, and miR-518a-3p) and 11 down-regulated miRNAs (miR-138, miR-214, miR-214#, miR-199a-5p, miR-433, miR-511, miR-592, miR-483-3p, miR-483-5p, miR-708 and miR-1275) were identified by Taqman miRNAs array and confirmed quantitatively by reverse transcription polymerase chain reaction in HCC and adjacent non-tumor tissues. 	NO
hsa-mir-218	26586116	Consequently, our findings revealed that serum miR-218 levels were remarkably underexpressed in HCC patients as compared to BLD patients and healthy controls.	NO
hsa-mir-218	24118778	rs11134527 may be a novel genetic risk factor of HCC in HBV-exposed subjects, can facilitate HBV preS deletion generation and predispose the host to the effect of T1674C/G and preS1 start codon mutation in hepatocarcinogenesis.	NO
hsa-mir-218	25374061	Overexpression of miR-218 inhibits hepatocellular carcinoma cell growth through RET.	YES
hsa-mir-218	25110121	Prognostic significance of miR-218 in human hepatocellular carcinoma and its role in cell growth.	NO
hsa-mir-218	25120782	miR-218 modulate hepatocellular carcinoma cell proliferation through PTEN/AKT/PI3K pathway and HoxA10.	NO
hsa-mir-218	26024833	Hotair silence activates P16(Ink4a) and P14(ARF) signaling by enhancing miR-218 expression and suppressing Bmi-1 expression, resulting in the suppression of tumorigenesis in HCC.	NO
hsa-mir-218	23996750	The low-expression of miR-218 is correlated with malignant clinicopathological characteristics of HCC, and miR-218 may inhibit cell proliferation and promote cell apoptosis by down-regulating Bmi-1 and CDK6 in HCC.	YES
hsa-mir-218	25816091	MicroRNA-218 and microRNA-520a inhibit cell proliferation by downregulating E2F2 in hepatocellular carcinoma.	YES
hsa-mir-218-1	22011248	The AG genotype of pri-miR-218 rs11134527 A/G was associated with family history (p=0.018, odds ratio [OR]=2.96, 95% confidence interval [CI]: 1.16-7.56) and elevated serum alpha-fetoprotein (serum alpha-fetoprotein [AFP]) levels (≥20 ng/mL; p=0.009, OR=1.92, 95% CI: 1.17-3.14) in HCC patients. These findings suggested that the AG genotype of pri-miR-218 rs11134527 might relate to genetic predisposition and be involved in regulating the expression of AFP in Chinese HCC patients.	NO
hsa-mir-218-2	22011248	The AG genotype of pri-miR-218 rs11134527 A/G was associated with family history (p=0.018, odds ratio [OR]=2.96, 95% confidence interval [CI]: 1.16-7.56) and elevated serum alpha-fetoprotein (serum alpha-fetoprotein [AFP]) levels (≥20 ng/mL; p=0.009, OR=1.92, 95% CI: 1.17-3.14) in HCC patients. These findings suggested that the AG genotype of pri-miR-218 rs11134527 might relate to genetic predisposition and be involved in regulating the expression of AFP in Chinese HCC patients.	NO
hsa-mir-219	22449976	MiR-219-5p inhibits hepatocellular carcinoma cell proliferation by targeting glypican-3.	YES
hsa-mir-22	27271989	using miRNA panel of miR-22 and miR-199a-3p with AFP provided high diagnostic accuracy	NO
hsa-mir-22	21298008	recurence related	NO
hsa-mir-22	21750200	miR-22 promotes HBV related hepatocellular carcinoma development in males.	NO
hsa-mir-22	27059462	MicroRNA profiling of distinct tumor foci, coupled with methods that address within-subject tumor heterogeneity, has the potential to significantly improve prediction of HCC recurrence post-transplantation. The development of a clinically applicable HCC biomarker would inform treatment options for patients and contribute to liver transplant selection criteria for practitioners.	NO
hsa-mir-22	23766411	miR-22 is downregulated in HCC and its expression is associated with the differentiation, metastasis and prognosis of the carcinoma. Ezrin is a potential regulatory protein of miR-22.	NO
hsa-mir-22	28272709	Expression of microRNA-122 and microRNA-22 in HBV-related liver cancer and the correlation with clinical features.	NO
hsa-mir-22	29291025	tissue miR-9, miR-21, miR-22, miR-29c, miR-34a, miR-34c, miR-155, miR-199a, miR-200a, miR-203, miR-221 and blood miR-21, miR-148a, miR-192, miR-224 demonstrate significantly prognostic value	NO
hsa-mir-221	27271989	using miRNA panel of miR-122, miR-885-5p, miR-221, and miR-22 with AFP provided high diagnostic accuracy	NO
hsa-mir-221	29333940	Also, miR-16, miR-34a, and miR-221 serum levels would have a prognostic value	NO
hsa-mir-221	21295551	Serum miR-221, upregulated in HCC, can provide predictive significance for prognosis of HCC patients.	NO
hsa-mir-221	28366737	miRNA-101-1 and miRNA-221 expressions and their polymorphisms as biomarkers for early diagnosis of hepatocellular carcinoma.	NO
hsa-mir-221	22009537	miR-221 silencing blocks hepatocellular carcinoma and promotes survival.	YES
hsa-mir-221	24993451	Bioinformatics analysis identifies miR-221 as a core regulator in hepatocellular carcinoma and its silencing suppresses tumor properties.	YES
hsa-mir-221	21298008	recurence related	NO
hsa-mir-221	25447674	I3C could function as a miR-19 regulator, leading to repression of the PTEN/AKT pathway and opening a new avenue for eradication of drug-resistant cells, thus potentially helping to improve the therapeutic outcome in patients diagnosed with HCC.	NO
hsa-mir-221	27904678	miR-221 promotes growth and invasion of hepatocellular carcinoma cells by constitutive activation of NFκB.	NO
hsa-mir-221	27983537	Clinical potential of miRNA-221 as a novel prognostic biomarker for hepatocellular carcinoma.	NO
hsa-mir-221	28096271	In Hepatocellular Carcinoma miR-221 Modulates Sorafenib Resistance through Inhibition of Caspase-3-Mediated Apoptosis.	NO
hsa-mir-221	28302149	Identification and interaction analysis of key genes and microRNAs in hepatocellular carcinoma by bioinformatics analysis.	NO
hsa-mir-221	28529584	Anti-microRNA-21/221 and microRNA-199a transfected by ultrasound microbubbles induces the apoptosis of human hepatoma HepG2 cells.	NO
hsa-mir-221	29322790	miR-221 and miR-222 might affect the pathogenesis of HCC	NO
hsa-mir-221	29518473	Gene expression network regulated by DNA methylation and microRNA during microcystin-leucine arginine induced malignant transformation in human hepatocyte L02 cells.	NO
hsa-mir-221	19671867	MicroRNA-221 targets Bmf in hepatocellular carcinoma and correlates with tumor multifocality.	YES
hsa-mir-221	22152314	MiR-221 contributes to the growth of hepatocellular carcinoma cells and miR-221 inhibition can induce cell apoptosis. miR-221 has the potential to become one of the new molecular targets for liver cancer therapy.	YES
hsa-mir-221	22396537	SND1-induced activation of NF-kappaB resulted in induction of miR-221 and subsequent induction of angiogenic factors Angiogenin and CXCL16. Inhibition of either of these components resulted in significant inhibition of SND1-induced angiogenesis thus highlighting the importance of this molecular cascade in regulating SND1 function.	YES
hsa-mir-221	25019494	MiR-221 accentuates IFN׳s anti-HCV effect by downregulating SOCS1 and SOCS3.	NO
hsa-mir-221	26251599	Targeted delivery of chemically modified anti-miR-221 to hepatocellular carcinoma with negatively charged liposomes.	NO
hsa-mir-221	28442344	miR-221 regulates CD44 in hepatocellular carcinoma through the PI3K-AKT-mTOR pathway.	NO
hsa-mir-221	28539268	MiR-221 mediates the epithelial-mesenchymal transition of hepatocellular carcinoma by targeting AdipoR1.	NO
hsa-mir-221	30310500	2 hub target genes of hsa-miR-221 and 16 hub target genes of hsa-miR-29c were obtained	NO
hsa-mir-221	24324033	p53/mdm2 feedback loop sustains miR-221 expression and dictates the response to anticancer treatments in hepatocellular carcinoma.	NO
hsa-mir-221	25483016	miR-221 has potential as an miRNA-based therapeutic target for HBV-related HCC.	YES
hsa-mir-221	19711427	Real-time reverse transcription polymerase chain reaction (RT-PCR) analysis demonstrated up-regulation of oncogenic miR-155, miR-221/222, and miR-21 and down-regulation of the most abundant liver-specific miR-122 at early stages of hepatocarcinogenesis.	NO
hsa-mir-221	21876625	downregulated in acute HBV infection, normally expressed in chronic HBV infection, and upregulated in HCC	NO
hsa-mir-221	25775917	The down-expression of miR-431 is partially responsible for a series of clinicopathological features which may be tightly correlated with the progression of HCC. Thus, expression of miR-431 may be proposed as a new factor in association with the progression of HCC.	NO
hsa-mir-221	19120703	In some cases, aberrantly expressed miRNAs could be linked to cancer-associated pathways, indicating a direct role in liver tumourigenesis. For example, up-regulation of mir-221 and mir-21 could promote cell cycle progression, reduce cell death and favour angiogenesis and invasion.	NO
hsa-mir-221	22714032	the expression of miR-21, miR-221, miR-222 and miR-199a showing characteristic alterations in hepatocellular carcinoma also displayed deregulated expressions in these two early stages.	NO
hsa-mir-221	26231037	Systematic and integrative analysis of published datesets that compared the miRNA expression profiles between hepatocellular carcinoma (HCC) tissue and paired adjacent noncancerous liver tissue was performed to determine candidate HCC associated miRNAs. 	NO
hsa-mir-221	29291025	tissue miR-9, miR-21, miR-22, miR-29c, miR-34a, miR-34c, miR-155, miR-199a, miR-200a, miR-203, miR-221 and blood miR-21, miR-148a, miR-192, miR-224 demonstrate significantly prognostic value	NO
hsa-mir-221	19360909	miR-221: up-regulated in HCC compared to benign hepatocellular tumors	NO
hsa-mir-221	19585654	critical player; up-regulated; could directly target hepatic transcriptional regulators of differentiation and an inhibitor of Wnt/beta-catenin signaling	NO
hsa-mir-221	21458843	Deregulated expression of microRNA-221 with the potential for prognostic biomarkers in surgically resected hepatocellular carcinoma.	NO
hsa-mir-221	22213236	up-regulated in HCC tissues.correlated with cirrhosis;associated with tumor stage and poor prognosis.	NO
hsa-mir-221	23320393	Increased MiR-221 expression in hepatocellular carcinoma tissues and its role in enhancing cell growth and inhibiting apoptosis in vitro	NO
hsa-mir-221	26258795	MiR-221 and miR-222 (miR-221/222) are well-studied oncogenic microRNAs that are frequently upregulated in several types of human tumors	NO
hsa-mir-222	26380927	The serum levels of exosomal miR-18a, miR-221, miR-222 and miR-224 were significantly higher in patients with HCC	NO
hsa-mir-222	24955159	MiR-222 overexpression induced an enhancement of HepG2 cell proliferation in vitro, paralleling with an altered cell cycle progression via increased cell population in S phase.	YES
hsa-mir-222	20018759	A set of 12 miRNAs (including miR-21, miR-221/222, miR-34a, miR-519a, miR-93, miR-96, and let-7c) was linked to disease progression from normal liver through cirrhosis to full-blown HCC	NO
hsa-mir-222	21298008	recurence related	NO
hsa-mir-222	25447674	I3C could function as a miR-20 regulator, leading to repression of the PTEN/AKT pathway and opening a new avenue for eradication of drug-resistant cells, thus potentially helping to improve the therapeutic outcome in patients diagnosed with HCC.	NO
hsa-mir-222	29322790	miR-221 and miR-223 might affect the pathogenesis of HCC	NO
hsa-mir-222	30116730	we identified 7 DV-only miRNAs (hsa-miR-1826, hsa-miR-191, hsa-miR-194-star, hsa-miR-222, hsa-miR-502-3p, hsa-miR-93, and hsa-miR-99b) using the proposed method, one (hsa-miR-1826) of which has not yet been reported to be related to HCC in the literature	NO
hsa-mir-222	30377095	we unveiled how HBV is deciphering the cellular miRNAs like miR-26a, miR-15a, miR-16-1, miR-148a, miR-132, miR-122, miR-34a, miR-21, miR-29a, miR-222 and miR-199a/b-3p to modulate the Wnt/FZD/β-catenin signaling pathway and develop HCC	NO
hsa-mir-222	24417222	A highly sensitive target-primed rolling circle amplification (TPRCA) method for fluorescent in situ hybridization detection of microRNA in tumor cells.	NO
hsa-mir-222	26420065	all the four miRNAs synergistically target PBX3	NO
hsa-mir-222	25444921	the complex molecular mechanisms underlying the invasion and metastasis of HCC and may provide new therapeutic targets.	NO
hsa-mir-222	19711427	Real-time reverse transcription polymerase chain reaction (RT-PCR) analysis demonstrated up-regulation of oncogenic miR-155, miR-221/222, and miR-21 and down-regulation of the most abundant liver-specific miR-122 at early stages of hepatocarcinogenesis.	NO
hsa-mir-222	22174818	Although miR-222, miR-223 or miR-21 were significantly up- or down-regulated between HCC patients and healthy controls, no significant difference was observed in the levels of these miRNAs between HBV patients without and with HCC. MiR-122 in serum was significantly higher in HCC patients than healthy controls (p<0.001). More importantly, it was found that the levels of miR-122 were significantly reduced in the post-operative serum samples when compared to the pre-operative samples. Although serum miR-122 was also elevated in HBV patients with HCC comparing with those without HCC, the difference was at the border line (p=0.043).	NO
hsa-mir-222	22714032	the expression of miR-21, miR-221, miR-222 and miR-199a showing characteristic alterations in hepatocellular carcinoma also displayed deregulated expressions in these two early stages.	NO
hsa-mir-222	19360909	miR-222: up-regulated in HCC compared to benign hepatocellular tumors	NO
hsa-mir-222	20103675	overexpression	NO
hsa-mir-222	22027761	This miRNA was up-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-222	22213236	up-regulated in HCC tissues.	NO
hsa-mir-222	24124720	Serum miR-222, upregulated in HCC, maybe helpful in prognosis of HCC patients.	NO
